2012-04-07,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-03-27,Brugge Brasserie 828175,25.65
2012-03-29,Pizzology 40832,24.33
2012-03-29,Uber BV help.uber.com,5.9
2012-03-31,Union 50 138989,16.05
2012-04-04,Sahm's Place 333013,18.28
2012-04-07,Pizzology 908172,9.24
2012-04-08,Cafe Patachou 292384,25.38
2012-04-14,PAYPAL DES:INST XFER ID:67024 INDN:Sara Caplan CO ID:PAYPAL WEB,34.34
2012-04-09,Goose the Market 963093,33.59
2012-04-09,AMAZON,39.3
2012-04-11,AMAZON,14.89
2012-04-14,St. Elmo Steak House 333318,32.3
2012-04-14,Uber BV help.uber.com,5.7
2012-04-15,Uber BV help.uber.com,17.8
2012-04-19,TARGET PURCHASE 561812,26.11
2012-04-16,Twenty Tap 428558,16.32
2012-04-22,Sahm's Place 606673,31.38
2012-04-22,Uber BV help.uber.com,17.13
2012-04-27,TARGET PURCHASE 2532526,24.32
2012-04-23,SHELL,33.22
2012-04-24,The Tamale Place 992089,22.58
2012-04-26,St. Elmo Steak House 467021,18.97
2012-04-26,TARGET,33.63
2012-04-27,Twenty Tap 968655,32.53
2012-04-27,Uber BV help.uber.com,12.0
2012-05-03,TARGET PURCHASE 1814526,24.48
2012-05-05,Twenty Tap 66657,32.07
2012-05-06,ADY*Netflix,8.99
2012-05-06,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-05-01,BKOFAMERICA ATM 12-04 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2012-04-30,Brugge Brasserie 793226,8.41
2012-05-01,Scotty's Brewhouse 65645,15.45
2012-05-02,TARGET,41.64
2012-05-04,3 Sisters 17348,28.61
2012-05-06,Cafe Patachou 215939,33.41
2012-05-13,BKOFAMERICA ATM 12-05 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2012-05-08,Sahm's Place 432018,25.58
2012-05-10,Scotty's Brewhouse 849722,19.38
2012-05-11,The Loft at Trader's Point Creamery 520736,25.91
2012-05-12,Uber BV help.uber.com,15.82
2012-05-14,Pizzology 725374,10.46
2012-05-15,Iaria's Italian Restaurant 914087,16.97
2012-05-19,Cafe Patachou 830066,28.68
2012-05-20,Mug N' Bun 666894,11.95
2012-05-23,3 Sisters 33816,15.8
2012-05-24,Twenty Tap 15363,30.78
2012-05-27,Uber BV help.uber.com,21.39
2012-05-27,NORDSTROM ONLINE,35.92
2012-05-28,BKOFAMERICA ATM 12-05 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-05-29,Uber BV help.uber.com,15.32
2012-05-30,St. Elmo Steak House 713804,26.76
2012-05-30,Uber BV help.uber.com,5.27
2012-06-02,Bazbeaux 604424,28.35
2012-06-02,NORDSTROM ONLINE,27.73
2012-06-03,Bazbeaux 769968,28.32
2012-06-06,ADY*Netflix,8.99
2012-06-08,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-05-30,St. Elmo Steak House 11348,10.71
2012-06-03,Uber BV help.uber.com,7.21
2012-06-06,Cafe Patachou 838644,25.38
2012-06-06,WALMART,13.14
2012-06-07,Scotty's Brewhouse 266471,7.74
2012-06-07,Uber BV help.uber.com,22.44
2012-06-09,AMAZON,15.37
2012-06-15,TARGET PURCHASE 2290194,30.91
2012-06-13,Mesh on Mass 565791,12.07
2012-06-14,Uber BV help.uber.com,18.54
2012-06-15,Shoefly Public House 278860,27.31
2012-06-15,TARGET,7.59
2012-06-16,Mesh on Mass 428796,27.83
2012-06-16,Uber BV help.uber.com,15.39
2012-06-17,WALMART,23.93
2012-06-20,PAYPAL DES:INST XFER ID:60480 INDN:Sara Caplan CO ID:PAYPAL WEB,70.67
2012-06-22,TARGET PURCHASE 2292410,22.68
2012-06-19,Delicia 511505,11.3
2012-06-21,Delicia 670304,26.97
2012-07-01,BKOFAMERICA ATM 12-06 #000009003 WITHDRWL SOUTH BEND INDIANA ID,30
2012-06-26,AMAZON,26.52
2012-07-01,The Tamale Place 263864,32.8
2012-07-06,ADY*Netflix,8.99
2012-07-02,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-06-27,BKOFAMERICA ATM 12-06 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-06-25,AMAZON,8.03
2012-06-27,Yats 764954,19.8
2012-06-28,Twenty Tap 93604,19.6
2012-06-30,Uber BV help.uber.com,12.16
2012-06-30,TARGET,39.65
2012-07-01,Uber BV help.uber.com,6.57
2012-07-03,Pizzology 38809,16.98
2012-07-04,Uber BV help.uber.com,15.87
2012-07-05,Mama Carolla's Old Italian 542278,12.11
2012-07-05,NORDSTROM ONLINE,19.69
2012-07-07,3 Sisters 66043,26.41
2012-07-09,BKOFAMERICA ATM 12-07 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-07-11,Mama Carolla's Old Italian 152837,12.38
2012-07-12,Twenty Tap 869895,12.54
2012-07-12,NORDSTROM ONLINE,22.92
2012-07-14,Siam Square 96593,14.13
2012-07-15,Uber BV help.uber.com,12.04
2012-07-16,Shapiro's Delicatessen 48528,9.37
2012-07-16,Uber BV help.uber.com,9.75
2012-07-20,Delicia 467884,33.96
2012-07-22,Uber BV help.uber.com,11.24
2012-08-03,PAYPAL DES:INST XFER ID:77583 INDN:Sara Caplan CO ID:PAYPAL WEB,78.95
2012-07-30,TARGET PURCHASE 2855034,21.16
2012-07-30,WALMART,26.72
2012-08-01,Bazbeaux 401678,24.63
2012-08-04,Brugge Brasserie 326864,12.95
2012-08-05,Union 50 211909,24.65
2012-08-06,ADY*Netflix,8.99
2012-08-10,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-08-10,FirstService Res Late Fee DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,25
2012-08-02,PAYPAL DES:INST XFER ID:99180 INDN:Sara Caplan CO ID:PAYPAL WEB,52.1
2012-07-31,Uber BV help.uber.com,12.66
2012-08-03,Mesh on Mass 664505,33.35
2012-08-12,MOBILE GAS,40.38
2012-08-06,Mesh on Mass 479304,24.23
2012-08-07,Shoefly Public House 902296,19.92
2012-08-09,Union 50 417177,16.55
2012-08-09,TARGET,26.37
2012-08-10,Brugge Brasserie 159515,32.31
2012-08-11,Twenty Tap 544348,17.25
2012-08-16,BKOFAMERICA ATM 12-08 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2012-08-13,Iaria's Italian Restaurant 646043,10.23
2012-08-15,Mesh on Mass 525117,17.32
2012-08-16,WALMART,15.78
2012-08-17,AMAZON,9.53
2012-08-18,Uber BV help.uber.com,7.11
2012-08-19,Yats 427926,24.15
2012-08-24,TARGET PURCHASE 2480766,29.54
2012-08-20,Taste Cafe & Marketplace 545717,16.84
2012-08-21,Mesh on Mass 372763,18.15
2012-08-21,Uber BV help.uber.com,7.99
2012-08-23,Iaria's Italian Restaurant 524477,10.38
2012-08-23,TARGET,12.64
2012-08-30,EXXON GAS,32.51
2012-08-29,The Loft at Trader's Point Creamery 932684,26.72
2012-08-31,Shoefly Public House 567886,21.11
2012-08-31,AMAZON,26.57
2012-09-01,Iaria's Italian Restaurant 487593,14.14
2012-09-06,ADY*Netflix,8.99
2012-09-08,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-08-28,TARGET PURCHASE 934080,20.31
2012-08-31,BKOFAMERICA ATM 12-08 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-08-30,Scotty's Brewhouse 673299,14.92
2012-09-07,TARGET PURCHASE 1743494,18.3
2012-09-09,MOBILE GAS,36.01
2012-09-03,Bazbeaux 166807,27.26
2012-09-04,Uber BV help.uber.com,22.11
2012-09-05,Uber BV help.uber.com,21.73
2012-09-06,Recess 699494,17.31
2012-09-07,Sahm's Place 805607,26.39
2012-09-13,TARGET PURCHASE 664599,14.82
2012-09-14,CHEVRON,33.92
2012-09-11,Goose the Market 331919,10.95
2012-09-14,Yats 600880,13.61
2012-09-23,BKOFAMERICA ATM 12-09 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2012-09-17,Mesh on Mass 517951,13.78
2012-09-18,Shapiro's Delicatessen 842147,18.89
2012-09-20,Shoefly Public House 75248,8.02
2012-09-21,Twenty Tap 996087,33.0
2012-09-22,Sahm's Place 540224,15.92
2012-09-25,Mug N' Bun 585125,23.16
2012-09-27,Mama Carolla's Old Italian 765615,31.99
2012-09-29,TARGET,36.14
2012-09-30,Siam Square 493841,28.68
2012-10-06,ADY*Netflix,8.99
2012-10-09,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-10-09,FirstService Res Late Fee DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,25
2012-10-07,MOBILE GAS,37.41
2012-10-03,TARGET,29.56
2012-10-04,TARGET,14.22
2012-10-11,TARGET PURCHASE 2362792,27.44
2012-10-11,BKOFAMERICA ATM 12-10 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2012-10-10,SHELL,30.45
2012-10-08,Delicia 426040,28.21
2012-10-09,Uber BV help.uber.com,11.77
2012-10-12,Mama Carolla's Old Italian 66979,17.82
2012-10-12,Uber BV help.uber.com,6.13
2012-10-14,Bluebeard 167197,8.38
2012-10-19,TARGET PURCHASE 402190,25.01
2012-10-18,Shapiro's Delicatessen 697240,9.76
2012-10-18,Uber BV help.uber.com,20.74
2012-10-20,Iaria's Italian Restaurant 73271,21.67
2012-10-23,PAYPAL DES:INST XFER ID:69262 INDN:Sara Caplan CO ID:PAYPAL WEB,67.1
2012-10-23,BKOFAMERICA ATM 12-10 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-10-22,Iaria's Italian Restaurant 897937,10.08
2012-10-22,Uber BV help.uber.com,5.01
2012-10-23,Mug N' Bun 37417,23.47
2012-10-24,Mama Carolla's Old Italian 183582,20.93
2012-10-24,Uber BV help.uber.com,14.79
2012-10-26,WALMART,27.75
2012-11-04,BKOFAMERICA ATM 12-10 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2012-10-30,3 Sisters 638954,14.13
2012-10-31,Uber BV help.uber.com,4.4
2012-10-31,NORDSTROM ONLINE,19.48
2012-11-01,Scotty's Brewhouse 375502,15.21
2012-11-03,Uber BV help.uber.com,5.45
2012-11-04,Mug N' Bun 51640,18.67
2012-11-06,ADY*Netflix,8.99
2012-11-08,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-11-03,PAYPAL DES:INST XFER ID:37508 INDN:Sara Caplan CO ID:PAYPAL WEB,66.79
2012-11-04,BKOFAMERICA ATM 12-10 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-10-31,TARGET,5.17
2012-11-02,AMAZON,26.34
2012-11-09,BKOFAMERICA ATM 12-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2012-11-11,Twenty Tap 463058,25.43
2012-11-14,Uber BV help.uber.com,13.27
2012-11-15,Uber BV help.uber.com,7.37
2012-11-17,Uber BV help.uber.com,20.93
2012-11-18,Bluebeard 33679,31.06
2012-11-20,Pizzology 354335,15.57
2012-11-22,Yats 283427,23.46
2012-11-23,Uber BV help.uber.com,5.44
2012-11-25,Shoefly Public House 119099,29.71
2012-11-26,PAYPAL DES:INST XFER ID:64856 INDN:Sara Caplan CO ID:PAYPAL WEB,12.88
2012-11-30,BKOFAMERICA ATM 12-11 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-11-30,SHELL,32.71
2012-11-27,Shoefly Public House 429801,27.26
2012-11-29,Uber BV help.uber.com,20.42
2012-11-30,WALMART,25.62
2012-12-06,ADY*Netflix,8.99
2012-12-10,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2012-12-10,FirstService Res Late Fee DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,25
2012-11-28,Scotty's Brewhouse 786595,15.19
2012-12-01,TARGET,8.91
2012-12-04,Uber BV help.uber.com,5.9
2012-12-05,The Loft at Trader's Point Creamery 680255,33.28
2012-12-06,Uber BV help.uber.com,18.48
2012-12-07,AMAZON,34.86
2012-12-09,Scotty's Brewhouse 286056,31.34
2012-12-14,TARGET PURCHASE 2561390,15.4
2012-12-14,BKOFAMERICA ATM 12-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2012-12-13,Delicia 777794,16.7
2012-12-13,TARGET,41.48
2012-12-20,BKOFAMERICA ATM 12-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2012-12-17,3 Sisters 372513,13.16
2012-12-21,St. Elmo Steak House 231548,14.73
2012-12-23,Uber BV help.uber.com,16.69
2012-12-25,Uber BV help.uber.com,18.66
2012-12-27,Pizzology 67782,24.7
2012-12-28,Sahm's Place 241603,31.22
2012-12-29,Uber BV help.uber.com,22.32
2013-01-02,BKOFAMERICA ATM 12-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2012-12-31,Twenty Tap 692207,21.74
2013-01-01,3 Sisters 124484,28.92
2013-01-02,Uber BV help.uber.com,12.53
2013-01-04,Bluebeard 984895,7.75
2013-01-04,NORDSTROM ONLINE,24.1
2013-01-06,ADY*Netflix,8.99
2013-01-02,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-01-02,BKOFAMERICA ATM 12-12 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-01-02,WALMART,8.4
2013-01-11,St. Elmo Steak House 18962,28.67
2013-01-11,Uber BV help.uber.com,13.52
2013-01-12,Uber BV help.uber.com,9.59
2013-01-12,WALMART,39.7
2013-01-13,AMAZON,10.59
2013-01-18,PAYPAL DES:INST XFER ID:83988 INDN:Sara Caplan CO ID:PAYPAL WEB,60.07
2013-01-14,EXXON GAS,30.95
2013-01-17,The Loft at Trader's Point Creamery 368880,8.28
2013-01-17,Uber BV help.uber.com,4.28
2013-01-19,Scotty's Brewhouse 215184,29.45
2013-01-26,TARGET PURCHASE 1894265,27.96
2013-01-24,3 Sisters 816650,13.12
2013-01-26,Uber BV help.uber.com,7.66
2013-02-02,Uber BV help.uber.com,5.99
2013-02-02,AMAZON,33.51
2013-02-03,Taste Cafe & Marketplace 241401,21.98
2013-02-06,ADY*Netflix,8.99
2013-02-02,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-01-31,TARGET PURCHASE 2778439,16.08
2013-02-01,MOBILE GAS,35.88
2013-01-28,Uber BV help.uber.com,12.45
2013-02-01,St. Elmo Steak House 251777,16.22
2013-02-01,TARGET,25.23
2013-02-03,Uber BV help.uber.com,22.45
2013-02-05,BKOFAMERICA ATM 13-02 #000009003 WITHDRWL SOUTH BEND INDIANA ID,30
2013-02-05,WALMART,34.38
2013-02-08,Pizzology 118152,14.08
2013-02-10,Brugge Brasserie 979012,7.19
2013-02-14,TARGET PURCHASE 1464803,16.73
2013-02-11,Mug N' Bun 471352,20.95
2013-02-11,Uber BV help.uber.com,16.5
2013-02-13,Bluebeard 656505,33.55
2013-02-13,Uber BV help.uber.com,8.02
2013-02-15,Mesh on Mass 715620,8.52
2013-02-17,Brugge Brasserie 130480,28.96
2013-02-18,NORDSTROM ONLINE,25.49
2013-02-22,AMAZON,36.91
2013-02-23,Union 50 782177,7.9
2013-02-25,The Loft at Trader's Point Creamery 27541,28.75
2013-02-27,NORDSTROM ONLINE,33.16
2013-03-01,Uber BV help.uber.com,14.82
2013-03-02,Siam Square 651269,11.27
2013-03-03,Mama Carolla's Old Italian 315510,9.74
2013-03-06,ADY*Netflix,8.99
2013-03-08,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-02-26,Shapiro's Delicatessen 845473,32.67
2013-02-27,Uber BV help.uber.com,17.39
2013-03-03,The Tamale Place 383074,28.31
2013-03-04,Twenty Tap 776649,29.12
2013-03-08,NORDSTROM ONLINE,24.59
2013-03-09,Mesh on Mass 178157,33.53
2013-03-09,AMAZON,14.13
2013-03-10,Twenty Tap 998826,16.07
2013-03-11,Siam Square 770510,15.6
2013-03-12,Uber BV help.uber.com,5.79
2013-03-16,Delicia 801008,7.94
2013-03-16,Uber BV help.uber.com,6.8
2013-03-17,Bazbeaux 66261,29.08
2013-03-29,BKOFAMERICA ATM 13-03 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2013-03-30,CHEVRON,30.28
2013-03-26,3 Sisters 458356,16.12
2013-03-27,St. Elmo Steak House 978782,9.49
2013-03-27,Uber BV help.uber.com,22.48
2013-03-29,Uber BV help.uber.com,16.72
2013-03-30,WALMART,39.71
2013-03-31,Pizzology 441855,16.07
2013-04-06,ADY*Netflix,8.99
2013-04-03,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-04-05,TARGET PURCHASE 478479,27.27
2013-04-05,MOBILE GAS,42.48
2013-04-03,Uber BV help.uber.com,14.38
2013-04-05,Shapiro's Delicatessen 940568,25.04
2013-04-06,Goose the Market 545892,20.05
2013-04-08,Uber BV help.uber.com,21.63
2013-04-09,Mama Carolla's Old Italian 381898,23.67
2013-04-10,Yats 717868,22.8
2013-04-10,AMAZON,13.61
2013-04-11,Recess 139051,26.73
2013-04-21,BKOFAMERICA ATM 13-04 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-04-16,Twenty Tap 534813,16.77
2013-04-17,TARGET,11.16
2013-04-19,St. Elmo Steak House 584311,10.13
2013-04-19,Uber BV help.uber.com,7.6
2013-04-20,Uber BV help.uber.com,22.16
2013-04-21,Uber BV help.uber.com,10.33
2013-04-24,The Tamale Place 428788,18.86
2013-04-27,NORDSTROM ONLINE,8.22
2013-04-28,NORDSTROM ONLINE,35.46
2013-05-04,SHELL,36.57
2013-04-29,Uber BV help.uber.com,17.34
2013-05-03,Taste Cafe & Marketplace 331411,13.33
2013-05-06,ADY*Netflix,8.99
2013-05-06,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-05-05,BKOFAMERICA ATM 13-04 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2013-04-30,Uber BV help.uber.com,11.46
2013-05-02,Uber BV help.uber.com,8.63
2013-05-03,Uber BV help.uber.com,5.99
2013-05-03,NORDSTROM ONLINE,35.79
2013-05-09,AMAZON,28.23
2013-05-10,TARGET,20.44
2013-05-11,Bazbeaux 376911,33.88
2013-05-13,MOBILE GAS,33.22
2013-05-14,Taste Cafe & Marketplace 338804,12.99
2013-05-16,WALMART,17.89
2013-05-17,3 Sisters 169633,11.68
2013-05-17,Uber BV help.uber.com,20.04
2013-05-19,Delicia 674520,33.88
2013-05-20,Shoefly Public House 621232,16.37
2013-05-21,Twenty Tap 324627,12.0
2013-05-22,Uber BV help.uber.com,17.86
2013-05-28,BKOFAMERICA ATM 13-05 #000009003 WITHDRWL SOUTH BEND INDIANA ID,20
2013-06-02,EXXON GAS,37.61
2013-05-27,Uber BV help.uber.com,13.26
2013-05-27,AMAZON,14.13
2013-05-30,Mesh on Mass 388470,16.4
2013-06-01,3 Sisters 293619,14.51
2013-06-01,Uber BV help.uber.com,18.49
2013-06-06,ADY*Netflix,8.99
2013-06-07,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-05-29,PAYPAL DES:INST XFER ID:51995 INDN:Sara Caplan CO ID:PAYPAL WEB,55.2
2013-05-28,The Loft at Trader's Point Creamery 459484,16.65
2013-05-28,Uber BV help.uber.com,8.8
2013-05-28,TARGET,7.73
2013-05-30,AMAZON,18.43
2013-05-31,AMAZON,24.72
2013-06-02,WALMART,20.33
2013-06-09,CHEVRON,33.12
2013-06-05,St. Elmo Steak House 704818,16.54
2013-06-06,Mesh on Mass 650928,30.75
2013-06-07,Union 50 542259,33.83
2013-06-09,Uber BV help.uber.com,12.44
2013-06-10,BKOFAMERICA ATM 13-06 #000009003 WITHDRWL SOUTH BEND INDIANA ID,50
2013-06-12,EXXON GAS,33.97
2013-06-10,Bazbeaux 532200,18.17
2013-06-11,Goose the Market 152316,13.24
2013-06-11,Uber BV help.uber.com,22.08
2013-06-13,Brugge Brasserie 323437,11.37
2013-06-13,TARGET,34.42
2013-06-14,Sahm's Place 207411,28.3
2013-06-19,TARGET PURCHASE 2180124,14.59
2013-06-18,Goose the Market 308378,18.26
2013-06-19,St. Elmo Steak House 399821,29.82
2013-06-20,Uber BV help.uber.com,4.15
2013-06-21,WALMART,34.5
2013-06-22,Bazbeaux 222419,22.13
2013-06-23,Goose the Market 874274,13.52
2013-06-23,Uber BV help.uber.com,6.4
2013-06-25,Uber BV help.uber.com,14.3
2013-06-26,Sahm's Place 519980,31.3
2013-06-30,Uber BV help.uber.com,7.95
2013-07-06,ADY*Netflix,8.99
2013-07-07,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-07-01,Bazbeaux 859724,12.05
2013-07-02,St. Elmo Steak House 804591,11.28
2013-07-04,Pizzology 738094,30.47
2013-07-06,TARGET,13.53
2013-07-08,Uber BV help.uber.com,16.48
2013-07-10,TARGET,38.85
2013-07-13,3 Sisters 852438,10.56
2013-07-14,The Tamale Place 681035,9.74
2013-07-21,BKOFAMERICA ATM 13-07 #000009003 WITHDRWL SOUTH BEND INDIANA ID,40
2013-07-15,The Tamale Place 734108,22.23
2013-07-17,Uber BV help.uber.com,17.87
2013-07-19,Uber BV help.uber.com,21.77
2013-07-21,Uber BV help.uber.com,4.28
2013-07-26,BKOFAMERICA ATM 13-07 #000009003 WITHDRWL SOUTH BEND INDIANA ID,10
2013-07-22,NORDSTROM ONLINE,27.34
2013-07-24,WALMART,23.46
2013-07-26,Shoefly Public House 801095,22.76
2013-07-27,Uber BV help.uber.com,12.55
2013-07-30,WALMART,22.66
2013-08-01,Mesh on Mass 688912,12.46
2013-08-01,AMAZON,40.3
2013-08-02,Uber BV help.uber.com,7.18
2013-08-06,ADY*Netflix,8.99
2013-08-02,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
2013-08-01,SHELL,42.42
2013-07-29,Iaria's Italian Restaurant 367600,7.75
2013-07-31,Yats 340037,17.5
2013-08-03,TARGET,19.33
2013-08-04,Cafe Patachou 118868,27.82
2013-08-06,Scotty's Brewhouse 659449,20.4
2013-08-06,TARGET,25.82
2013-08-10,Mesh on Mass 494726,19.8
2013-08-12,PAYPAL DES:INST XFER ID:73780 INDN:Sara Caplan CO ID:PAYPAL WEB,46.83
2013-08-12,Bluebeard 891532,7.32
2013-08-14,Shapiro's Delicatessen 345981,30.18
2013-08-15,Shapiro's Delicatessen 68325,9.36
2013-08-16,Uber BV help.uber.com,13.91
2013-08-18,Mesh on Mass 934633,21.68
2013-08-19,Taste Cafe & Marketplace 710678,23.86
2013-08-19,TARGET,31.98
2013-08-24,Union 50 544238,22.8
2013-08-24,Uber BV help.uber.com,15.18
2013-08-25,Sahm's Place 747158,19.52
2013-08-25,AMAZON,7.17
2013-08-27,SHELL,33.47
2013-08-26,Uber BV help.uber.com,14.2
2013-08-29,Mug N' Bun 886657,15.49
2013-08-30,The Loft at Trader's Point Creamery 49314,22.12
2013-09-06,ADY*Netflix,8.99
2013-09-07,FirstService Res DES:RESIDENT ID: 45118551 INDN:Sara Caplan CO ID:XXXXX39005 WEB,1275
